session_id,timestamp,user_id,role,vendor_firm,application,action,privilege_level,outcome,is_anomalous
OP002398,2026-07-06T15:31:14,STF1056,staff,,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP001242,2026-07-06T15:39:21,VND2018,vendor,Falcon Cargo Handling,Gate-Management-System,create_user,elevated,success,0
OP002509,2026-07-06T15:55:14,STF1114,staff,,Departure-Control-System,export_report,standard,success,0
OP000981,2026-07-06T16:12:18,STF1086,staff,,Gate-Management-System,update_schedule,standard,success,0
OP001630,2026-07-06T16:31:42,VND2025,vendor,SkyLink Ground Services,Cargo-Manifest-System,update_schedule,standard,success,0
OP000886,2026-07-06T16:50:54,VND2011,vendor,Falcon Cargo Handling,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP002121,2026-07-06T16:58:00,STF1125,staff,,Gate-Management-System,modify_routing_rule,elevated,success,0
OP000536,2026-07-06T17:02:27,STF1040,staff,,Gate-Management-System,update_schedule,standard,success,0
OP002429,2026-07-06T17:07:05,STF1050,staff,,Gate-Management-System,admin_config_change,elevated,success,0
OP002162,2026-07-06T17:13:04,VND2024,vendor,AeroFuel Solutions,Baggage-Handling-System,view_manifest,standard,success,0
OP000982,2026-07-06T17:17:59,VND2010,vendor,SkyLink Ground Services,Departure-Control-System,export_report,standard,success,0
OP001073,2026-07-06T17:40:51,VND2003,vendor,Falcon Cargo Handling,Baggage-Handling-System,view_manifest,standard,success,0
OP000851,2026-07-06T18:03:38,STF1081,staff,,Baggage-Handling-System,export_report,standard,success,0
OP002331,2026-07-06T18:07:12,STF1157,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP001202,2026-07-06T18:24:02,VND2020,vendor,Coastal Catering Co,Departure-Control-System,download_bulk_data,elevated,success,0
OP001318,2026-07-06T18:31:19,STF1158,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP001076,2026-07-06T18:35:13,VND2028,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,download_bulk_data,elevated,success,0
OP002050,2026-07-06T18:51:59,STF1076,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP002494,2026-07-06T18:54:13,VND2024,vendor,AeroFuel Solutions,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000767,2026-07-06T18:56:17,STF1093,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001459,2026-07-06T19:08:08,STF1116,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000719,2026-07-06T19:13:27,VND2019,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP002834,2026-07-06T19:13:48,VND2025,vendor,SkyLink Ground Services,Cargo-Manifest-System,update_schedule,standard,success,0
OP002210,2026-07-06T19:26:24,STF1060,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000619,2026-07-06T19:33:45,STF1178,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP000909,2026-07-06T19:40:14,STF1051,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002300,2026-07-06T20:00:35,VND2012,vendor,AeroFuel Solutions,Airfield-Ops-Portal,create_user,elevated,success,0
OP000427,2026-07-06T20:01:45,STF1127,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP000892,2026-07-06T20:31:03,STF1042,staff,,Gate-Management-System,export_report,standard,success,0
OP000608,2026-07-06T20:34:58,STF1018,staff,,Baggage-Handling-System,admin_config_change,elevated,success,1
OP002359,2026-07-06T20:58:29,STF1063,staff,,Gate-Management-System,export_report,standard,success,0
OP001100,2026-07-06T21:06:08,VND2006,vendor,Coastal Catering Co,Departure-Control-System,read_sensor_status,standard,success,0
OP001015,2026-07-06T21:15:11,VND2008,vendor,SkyLink Ground Services,Departure-Control-System,view_manifest,standard,success,0
OP002772,2026-07-06T21:31:18,VND2022,vendor,Falcon Cargo Handling,Cargo-Manifest-System,view_manifest,standard,success,0
OP000508,2026-07-06T21:37:51,STF1134,staff,,Gate-Management-System,admin_config_change,elevated,success,0
OP002229,2026-07-06T21:54:42,VND2004,vendor,Falcon Cargo Handling,Gate-Management-System,view_manifest,standard,success,0
OP000394,2026-07-06T21:57:54,STF1089,staff,,Departure-Control-System,download_bulk_data,elevated,success,0
OP000959,2026-07-07T00:19:04,STF1018,staff,,Gate-Management-System,admin_config_change,elevated,success,1
OP000425,2026-07-07T02:17:25,STF1036,staff,,Gate-Management-System,export_report,standard,success,0
OP000683,2026-07-07T02:20:33,VND2025,vendor,SkyLink Ground Services,Airfield-Ops-Portal,view_manifest,standard,success,0
OP003058,2026-07-07T03:21:28,VND2007,vendor,SkyLink Ground Services,Cargo-Manifest-System,update_schedule,standard,success,0
OP000796,2026-07-07T04:18:24,STF1022,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001486,2026-07-07T06:38:28,VND2021,vendor,Falcon Cargo Handling,Baggage-Handling-System,view_manifest,standard,success,0
OP001508,2026-07-07T06:45:22,STF1120,staff,,Baggage-Handling-System,download_bulk_data,elevated,success,0
OP000681,2026-07-07T06:57:54,VND2024,vendor,AeroFuel Solutions,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000568,2026-07-07T07:09:04,STF1086,staff,,Gate-Management-System,update_schedule,standard,denied,0
OP002725,2026-07-07T07:09:24,STF1109,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001824,2026-07-07T07:24:35,STF1128,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP001443,2026-07-07T07:42:31,STF1062,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP001655,2026-07-07T07:54:34,VND2032,vendor,AeroFuel Solutions,Departure-Control-System,read_sensor_status,standard,success,0
OP002471,2026-07-07T08:08:50,STF1174,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP002760,2026-07-07T08:37:33,VND2007,vendor,SkyLink Ground Services,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP001039,2026-07-07T08:39:47,STF1158,staff,,Departure-Control-System,update_schedule,standard,success,0
OP003048,2026-07-07T08:57:30,STF1036,staff,,Departure-Control-System,modify_routing_rule,elevated,success,0
OP001322,2026-07-07T09:01:05,VND2024,vendor,AeroFuel Solutions,Baggage-Handling-System,admin_config_change,elevated,success,0
OP002908,2026-07-07T09:07:18,STF1061,staff,,Airfield-Ops-Portal,create_user,elevated,success,0
OP000329,2026-07-07T09:13:39,VND2023,vendor,SkyLink Ground Services,Gate-Management-System,update_schedule,standard,success,0
OP001005,2026-07-07T09:21:15,STF1171,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP000591,2026-07-07T09:44:54,STF1132,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP003017,2026-07-07T10:11:35,STF1097,staff,,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP002915,2026-07-07T10:19:11,STF1105,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP001956,2026-07-07T11:31:29,STF1161,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP001460,2026-07-07T11:50:12,STF1016,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP001138,2026-07-07T12:00:36,STF1166,staff,,Baggage-Handling-System,view_manifest,standard,denied,0
OP002245,2026-07-07T12:01:09,STF1138,staff,,Baggage-Handling-System,export_report,standard,success,0
OP001354,2026-07-07T12:19:01,STF1105,staff,,Departure-Control-System,view_manifest,standard,success,0
OP000592,2026-07-07T12:31:01,VND2022,vendor,Falcon Cargo Handling,Departure-Control-System,export_report,standard,success,0
OP001923,2026-07-07T12:39:50,STF1054,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000690,2026-07-07T12:41:45,STF1072,staff,,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP000557,2026-07-07T12:51:46,STF1053,staff,,Departure-Control-System,download_bulk_data,elevated,success,0
OP002937,2026-07-07T13:15:08,STF1049,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001367,2026-07-07T13:20:16,STF1134,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000818,2026-07-07T13:46:00,VND2027,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,view_manifest,standard,success,0
OP001752,2026-07-07T14:47:14,STF1142,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000602,2026-07-07T14:52:12,STF1061,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP002705,2026-07-07T14:55:19,STF1002,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP002472,2026-07-07T15:15:06,STF1056,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002352,2026-07-07T15:18:48,VND2017,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000971,2026-07-07T15:38:17,STF1173,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP002498,2026-07-07T16:01:51,VND2026,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,admin_config_change,elevated,denied,0
OP001395,2026-07-07T16:16:41,STF1039,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000736,2026-07-07T16:24:41,STF1139,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002150,2026-07-07T16:28:06,VND2013,vendor,Falcon Cargo Handling,Cargo-Manifest-System,view_manifest,standard,success,0
OP002745,2026-07-07T16:46:06,STF1013,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP002898,2026-07-07T17:03:01,STF1144,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000532,2026-07-07T17:25:14,STF1170,staff,,Gate-Management-System,export_report,standard,success,0
OP002761,2026-07-07T17:52:50,VND2016,vendor,AeroFuel Solutions,Gate-Management-System,view_manifest,standard,success,0
OP001808,2026-07-07T17:58:01,STF1147,staff,,Airfield-Ops-Portal,admin_config_change,elevated,success,0
OP000905,2026-07-07T18:02:43,VND2013,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,export_report,standard,success,0
OP001204,2026-07-07T18:33:19,STF1034,staff,,Baggage-Handling-System,export_report,standard,success,0
OP001261,2026-07-07T18:41:14,STF1104,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP000562,2026-07-07T19:37:58,STF1077,staff,,Gate-Management-System,update_schedule,standard,success,0
OP000074,2026-07-07T19:51:04,STF1094,staff,,Gate-Management-System,view_manifest,standard,success,0
OP000140,2026-07-07T20:06:46,VND2013,vendor,Falcon Cargo Handling,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000903,2026-07-07T20:21:56,STF1059,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP000274,2026-07-07T20:25:01,VND2013,vendor,Falcon Cargo Handling,Gate-Management-System,update_schedule,standard,success,0
OP001544,2026-07-07T20:25:33,VND2006,vendor,Coastal Catering Co,Departure-Control-System,modify_routing_rule,elevated,success,0
OP002309,2026-07-07T20:28:06,STF1103,staff,,Baggage-Handling-System,export_report,standard,success,0
OP000544,2026-07-07T20:44:29,STF1035,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000387,2026-07-07T20:52:58,STF1087,staff,,Departure-Control-System,export_report,standard,success,0
OP000371,2026-07-07T21:59:32,STF1137,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002336,2026-07-07T23:09:23,VND2019,vendor,Falcon Cargo Handling,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000057,2026-07-07T23:20:44,VND2002,vendor,Horizon Cleaning Services,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP002547,2026-07-08T00:04:58,STF1141,staff,,Gate-Management-System,view_manifest,standard,success,0
OP000343,2026-07-08T01:01:15,VND2023,vendor,SkyLink Ground Services,Departure-Control-System,admin_config_change,elevated,denied,1
OP000473,2026-07-08T01:38:04,STF1169,staff,,Cargo-Manifest-System,admin_config_change,elevated,success,1
OP001689,2026-07-08T04:22:50,VND2024,vendor,AeroFuel Solutions,Cargo-Manifest-System,view_manifest,standard,success,0
OP002489,2026-07-08T06:06:03,STF1081,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP000848,2026-07-08T06:33:01,STF1172,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP002636,2026-07-08T06:39:51,STF1115,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP001712,2026-07-08T07:25:31,STF1050,staff,,Departure-Control-System,download_bulk_data,elevated,success,0
OP002007,2026-07-08T07:31:43,STF1138,staff,,Gate-Management-System,admin_config_change,elevated,success,0
OP001197,2026-07-08T07:40:12,STF1150,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP001323,2026-07-08T08:35:14,STF1027,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP001140,2026-07-08T08:37:48,STF1050,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP002569,2026-07-08T08:51:33,STF1148,staff,,Departure-Control-System,update_schedule,standard,success,0
OP000968,2026-07-08T09:09:24,STF1179,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000962,2026-07-08T09:19:49,STF1057,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP001959,2026-07-08T09:56:56,STF1092,staff,,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP000570,2026-07-08T10:15:43,VND2025,vendor,SkyLink Ground Services,Baggage-Handling-System,view_manifest,standard,success,0
OP002327,2026-07-08T10:58:41,VND2010,vendor,SkyLink Ground Services,Airfield-Ops-Portal,admin_config_change,elevated,success,0
OP002846,2026-07-08T11:06:15,STF1059,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP001760,2026-07-08T11:22:02,STF1129,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002114,2026-07-08T11:24:57,STF1148,staff,,Gate-Management-System,export_report,standard,success,0
OP000679,2026-07-08T11:44:44,STF1066,staff,,Departure-Control-System,modify_routing_rule,elevated,success,0
OP002356,2026-07-08T11:59:27,STF1011,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP002625,2026-07-08T12:00:14,STF1123,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP002548,2026-07-08T12:14:00,STF1036,staff,,Cargo-Manifest-System,download_bulk_data,elevated,success,0
OP000262,2026-07-08T12:17:12,STF1163,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001681,2026-07-08T12:37:56,STF1095,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP002308,2026-07-08T13:43:24,VND2002,vendor,Horizon Cleaning Services,Baggage-Handling-System,export_report,standard,success,0
OP000482,2026-07-08T13:50:37,STF1024,staff,,Baggage-Handling-System,create_user,elevated,success,0
OP003072,2026-07-08T13:55:22,VND2028,vendor,Horizon Cleaning Services,Gate-Management-System,update_schedule,standard,success,0
OP000037,2026-07-08T14:11:19,VND2018,vendor,Falcon Cargo Handling,Gate-Management-System,update_schedule,standard,success,0
OP000740,2026-07-08T14:14:28,VND2009,vendor,Falcon Cargo Handling,Gate-Management-System,export_report,standard,success,0
OP001253,2026-07-08T14:20:17,STF1045,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP001977,2026-07-08T14:39:17,STF1134,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP000324,2026-07-08T15:08:29,STF1014,staff,,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP002446,2026-07-08T15:14:15,VND2001,vendor,Meridian Aircraft Maintenance,Departure-Control-System,export_report,standard,success,0
OP002616,2026-07-08T15:30:04,STF1118,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001124,2026-07-08T15:34:57,VND2021,vendor,Falcon Cargo Handling,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP001688,2026-07-08T15:39:07,VND2024,vendor,AeroFuel Solutions,Cargo-Manifest-System,view_manifest,standard,success,0
OP000168,2026-07-08T15:42:35,VND2024,vendor,AeroFuel Solutions,Departure-Control-System,admin_config_change,elevated,success,0
OP002929,2026-07-08T16:01:33,STF1149,staff,,Cargo-Manifest-System,download_bulk_data,elevated,success,1
OP000280,2026-07-08T16:32:01,VND2027,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002847,2026-07-08T17:02:50,STF1034,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP001748,2026-07-08T17:04:54,VND2020,vendor,Coastal Catering Co,Gate-Management-System,view_manifest,standard,success,0
OP001184,2026-07-08T17:14:58,STF1078,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP000331,2026-07-08T17:22:24,VND2006,vendor,Coastal Catering Co,Baggage-Handling-System,view_manifest,standard,success,0
OP000439,2026-07-08T17:35:31,VND2021,vendor,Falcon Cargo Handling,Gate-Management-System,admin_config_change,elevated,success,0
OP001519,2026-07-08T17:40:10,STF1117,staff,,Departure-Control-System,export_report,standard,denied,0
OP003022,2026-07-08T17:42:58,VND2004,vendor,Falcon Cargo Handling,Gate-Management-System,view_manifest,standard,success,0
OP002132,2026-07-08T17:51:34,STF1065,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000671,2026-07-08T18:07:40,VND2023,vendor,SkyLink Ground Services,Airfield-Ops-Portal,download_bulk_data,elevated,success,1
OP001304,2026-07-08T18:07:53,STF1079,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002694,2026-07-08T18:09:25,STF1122,staff,,Airfield-Ops-Portal,download_bulk_data,elevated,success,0
OP000673,2026-07-08T18:24:34,STF1108,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP000480,2026-07-08T18:29:40,STF1137,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002789,2026-07-08T18:36:54,STF1059,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP000538,2026-07-08T19:02:14,VND2005,vendor,AeroFuel Solutions,Departure-Control-System,read_sensor_status,standard,denied,0
