event_id,timestamp,user_id,src_segment,dst_segment,src_ip,dst_ip,port,protocol,bytes,device_id,is_anomalous
NW003105,2026-07-11T10:46:39,STF1101,staff-ops,staff-ops,10.20.69.233,10.20.223.68,443,TCP,239869,DEV0184,0
NW005528,2026-07-11T10:51:39,STF1054,staff-ops,staff-ops,10.20.241.60,10.20.48.154,443,UDP,237647,DEV0262,0
NW002778,2026-07-11T10:57:51,STF1029,staff-ops,staff-ops,10.20.80.202,10.20.217.250,443,TCP,283983,DEV0188,0
NW001272,2026-07-11T10:59:55,STF1179,staff-ops,staff-ops,10.20.66.149,10.20.156.79,443,TCP,246561,DEV0379,0
NW005318,2026-07-11T11:24:24,VND2028,vendor-vpn,vendor-vpn,10.60.179.119,10.20.60.196,80,TCP,386430,DEV0111,0
NW003712,2026-07-11T11:47:23,VND2024,vendor-vpn,internet,10.60.199.38,198.51.154.144,5432,TCP,203330,DEV0084,0
NW002944,2026-07-11T11:51:52,STF1029,staff-ops,staff-ops,10.20.207.220,10.20.233.45,8080,TCP,5137,DEV0022,0
NW000912,2026-07-11T11:58:05,STF1132,staff-ops,staff-ops,10.20.182.218,10.20.82.1,443,TCP,386412,DEV0071,0
NW001269,2026-07-11T12:18:06,STF1104,staff-ops,staff-ops,10.20.210.89,10.20.101.186,8080,TCP,41349,DEV0023,0
NW005096,2026-07-11T12:37:44,STF1157,staff-ops,staff-ops,10.20.171.195,10.20.173.108,445,TCP,388736,DEV0257,0
NW005226,2026-07-11T12:41:51,STF1086,staff-ops,staff-ops,10.20.162.40,10.20.9.123,3389,TCP,20295,DEV0332,0
NW005013,2026-07-11T12:42:02,VND2002,vendor-vpn,internet,10.60.48.70,198.51.209.29,443,TCP,23341,DEV0059,0
NW000562,2026-07-11T12:42:13,STF1144,staff-ops,staff-ops,10.20.73.139,10.20.141.33,3389,TCP,208376,DEV0342,0
NW000550,2026-07-11T12:44:57,STF1114,staff-ops,staff-ops,10.20.101.157,10.20.159.221,443,TCP,212918,DEV0338,0
NW005813,2026-07-11T12:53:57,STF1036,staff-ops,staff-ops,10.20.54.42,10.20.40.55,22,TCP,171535,DEV0134,0
NW001925,2026-07-11T13:01:33,STF1073,staff-ops,staff-ops,10.20.86.95,10.20.60.176,443,TCP,288357,DEV0311,0
NW003752,2026-07-11T13:02:24,STF1033,staff-ops,staff-ops,10.20.25.92,10.20.190.62,3389,TCP,237717,DEV0110,0
NW000267,2026-07-11T13:05:23,VND2029,vendor-vpn,internet,10.60.6.83,198.51.76.58,8080,TCP,53834,DEV0092,0
NW000568,2026-07-11T13:10:49,VND2002,vendor-vpn,vendor-vpn,10.60.192.44,10.20.186.118,443,TCP,8304,DEV0368,0
NW004253,2026-07-11T13:19:14,STF1107,staff-ops,staff-ops,10.20.236.47,10.20.200.167,8080,TCP,173128,DEV0217,0
NW001865,2026-07-11T13:31:57,STF1084,staff-ops,staff-ops,10.20.17.133,10.20.159.167,80,TCP,338793,DEV0268,0
NW005360,2026-07-11T13:37:42,STF1139,staff-ops,staff-ops,10.20.162.226,10.20.160.205,443,TCP,155132,DEV0270,0
NW003524,2026-07-11T13:38:11,VND2005,vendor-vpn,vendor-vpn,10.60.195.114,10.20.164.112,8080,UDP,346606,DEV0297,0
NW002786,2026-07-11T13:44:26,STF1044,staff-ops,staff-ops,10.20.52.94,10.20.18.148,5432,TCP,13071,DEV0110,0
NW005661,2026-07-11T13:44:32,STF1034,staff-ops,staff-ops,10.20.74.136,10.20.200.238,443,TCP,69860,DEV0089,0
NW000297,2026-07-11T13:51:56,STF1122,staff-ops,internet,10.20.33.39,198.51.81.179,3389,TCP,171467,DEV0230,0
NW000649,2026-07-11T13:52:23,STF1095,staff-ops,staff-ops,10.20.190.145,10.20.67.238,443,TCP,149463,DEV0279,0
NW002352,2026-07-11T13:54:28,STF1168,staff-ops,internet,10.20.116.87,198.51.109.164,3389,TCP,29296,DEV0309,0
NW003847,2026-07-11T14:04:55,STF1074,staff-ops,staff-ops,10.20.56.171,10.20.233.47,3389,UDP,142220,DEV0340,0
NW002801,2026-07-11T14:08:26,STF1045,staff-ops,staff-ops,10.20.249.52,10.20.104.39,443,TCP,382053,DEV0102,0
NW005125,2026-07-11T14:28:15,STF1117,staff-ops,staff-ops,10.20.69.50,10.20.153.226,443,TCP,318935,DEV0268,0
NW005089,2026-07-11T14:34:25,STF1150,staff-ops,staff-ops,10.20.55.201,10.20.222.91,443,TCP,164731,DEV0352,0
NW000907,2026-07-11T14:34:54,STF1034,staff-ops,staff-ops,10.20.10.6,10.20.216.89,3389,TCP,77509,DEV0226,0
NW003637,2026-07-11T14:35:52,STF1027,staff-ops,staff-ops,10.20.145.221,10.20.148.96,443,UDP,315007,DEV0106,0
NW004765,2026-07-11T14:41:18,STF1020,staff-ops,staff-ops,10.20.206.177,10.20.48.47,80,TCP,98412,DEV0346,0
NW003191,2026-07-11T14:56:59,STF1017,staff-ops,staff-ops,10.20.31.160,10.20.137.240,8080,TCP,272393,DEV0187,0
NW001216,2026-07-11T14:58:15,VND2031,vendor-vpn,internet,10.60.82.27,198.51.126.106,80,TCP,137174,DEV0090,0
NW002145,2026-07-11T15:03:29,STF1070,staff-ops,staff-ops,10.20.24.79,10.20.124.226,443,TCP,62830,DEV0126,0
NW004378,2026-07-11T15:09:28,STF1042,staff-ops,staff-ops,10.20.129.205,10.20.220.187,443,TCP,109966,DEV0103,0
NW005211,2026-07-11T15:15:52,VND2027,vendor-vpn,internet,10.60.115.222,198.51.48.26,443,TCP,37019,DEV0105,0
NW000199,2026-07-11T15:18:34,STF1002,staff-ops,internet,10.20.69.30,198.51.141.174,8080,UDP,45085,DEV0014,0
NW005796,2026-07-11T15:21:44,STF1017,staff-ops,internet,10.20.11.207,198.51.120.73,22,TCP,157223,DEV0243,0
NW002794,2026-07-11T15:22:45,VND2007,vendor-vpn,vendor-vpn,10.60.233.139,10.20.156.69,443,TCP,324366,DEV0013,0
NW003368,2026-07-11T15:22:49,STF1143,staff-ops,staff-ops,10.20.179.71,10.20.29.159,443,TCP,118971,DEV0043,0
NW001963,2026-07-11T15:47:10,STF1156,staff-ops,internet,10.20.103.17,198.51.118.35,8080,TCP,389460,DEV0012,0
NW003697,2026-07-11T15:48:59,STF1164,staff-ops,staff-ops,10.20.138.150,10.20.155.211,8080,TCP,143389,DEV0116,0
NW000391,2026-07-11T16:02:53,STF1081,staff-ops,staff-ops,10.20.231.138,10.20.69.73,22,TCP,152786,DEV0313,0
NW003227,2026-07-11T16:09:50,STF1112,staff-ops,staff-ops,10.20.141.138,10.20.69.105,80,TCP,3681,DEV0150,0
NW003471,2026-07-11T16:17:05,STF1133,staff-ops,internet,10.20.0.126,198.51.107.60,445,TCP,13904,DEV0105,0
NW005654,2026-07-11T16:18:19,STF1081,staff-ops,staff-ops,10.20.155.73,10.20.166.42,80,TCP,326224,DEV0303,0
NW003756,2026-07-11T16:24:00,VND2014,vendor-vpn,internet,10.60.20.150,198.51.97.22,3389,TCP,341778,DEV0015,0
NW005024,2026-07-11T16:34:01,VND2002,vendor-vpn,vendor-vpn,10.60.95.34,10.20.81.142,22,UDP,109793,DEV0312,0
NW002295,2026-07-11T16:36:54,VND2009,vendor-vpn,vendor-vpn,10.60.54.210,10.20.190.6,443,TCP,187409,DEV0026,0
NW004670,2026-07-11T16:39:41,STF1051,staff-ops,staff-ops,10.20.230.121,10.20.163.115,443,TCP,375131,DEV0142,0
NW005572,2026-07-11T16:42:20,STF1003,staff-ops,staff-ops,10.20.185.142,10.20.99.200,5432,TCP,174672,DEV0214,0
NW001268,2026-07-11T16:45:13,STF1169,staff-ops,operational-apps,10.20.5.93,10.20.79.190,445,TCP,5888511,DEV0016,1
NW000188,2026-07-11T16:48:26,STF1165,staff-ops,internet,10.20.79.15,198.51.168.123,22,TCP,346202,DEV0395,0
NW005604,2026-07-11T17:13:41,STF1049,staff-ops,staff-ops,10.20.217.132,10.20.135.102,80,TCP,123150,DEV0107,0
NW004046,2026-07-11T17:14:52,STF1122,staff-ops,staff-ops,10.20.190.237,10.20.224.253,443,TCP,154778,DEV0103,0
NW004923,2026-07-11T17:18:48,STF1106,staff-ops,staff-ops,10.20.130.51,10.20.30.108,80,UDP,88565,DEV0132,0
NW000367,2026-07-11T17:20:56,STF1121,staff-ops,staff-ops,10.20.97.35,10.20.133.239,443,TCP,228914,DEV0296,0
NW003461,2026-07-11T17:31:30,VND2028,vendor-vpn,internet,10.60.61.155,198.51.137.161,445,TCP,318122,DEV0399,0
NW004548,2026-07-11T17:37:06,STF1009,staff-ops,staff-ops,10.20.165.14,10.20.115.233,8080,TCP,175700,DEV0337,0
NW001667,2026-07-11T17:52:36,STF1151,staff-ops,internet,10.20.78.57,198.51.223.15,443,TCP,252989,DEV0158,0
NW005380,2026-07-11T17:52:57,STF1143,staff-ops,staff-ops,10.20.71.254,10.20.91.78,443,TCP,252122,DEV0380,0
NW001171,2026-07-11T18:03:06,VND2011,vendor-vpn,vendor-vpn,10.60.88.165,10.20.136.143,22,TCP,141910,DEV0316,0
NW005199,2026-07-11T18:04:01,STF1073,staff-ops,staff-ops,10.20.223.224,10.20.43.205,80,TCP,9731,DEV0339,0
NW006292,2026-07-11T18:16:40,STF1127,staff-ops,staff-ops,10.20.234.2,10.20.67.2,8080,TCP,184423,DEV0383,0
NW006358,2026-07-11T18:27:22,STF1146,staff-ops,staff-ops,10.20.148.108,10.20.211.127,443,UDP,207792,DEV0372,0
NW001586,2026-07-11T18:40:32,STF1179,staff-ops,staff-ops,10.20.55.231,10.20.177.9,80,UDP,255721,DEV0190,0
NW001039,2026-07-11T18:48:11,STF1073,staff-ops,staff-ops,10.20.5.129,10.20.212.134,443,TCP,178927,DEV0119,0
NW001130,2026-07-11T18:50:28,STF1015,staff-ops,staff-ops,10.20.213.152,10.20.14.137,3389,TCP,27870,DEV0318,0
NW002684,2026-07-11T18:59:27,STF1177,staff-ops,staff-ops,10.20.130.117,10.20.236.154,443,UDP,109699,DEV0172,0
NW003389,2026-07-11T19:03:30,VND2027,vendor-vpn,internet,10.60.14.244,198.51.66.179,445,TCP,313996,DEV0362,0
NW000575,2026-07-11T19:04:35,STF1125,staff-ops,internet,10.20.165.53,198.51.61.21,443,TCP,68508,DEV0068,0
NW002384,2026-07-11T19:12:26,VND2011,vendor-vpn,vendor-vpn,10.60.83.159,10.20.133.120,443,UDP,351962,DEV0128,0
NW002426,2026-07-11T19:33:08,VND2006,vendor-vpn,internet,10.60.64.105,198.51.242.193,8080,TCP,354087,DEV0101,0
NW001148,2026-07-11T19:43:08,STF1104,staff-ops,staff-ops,10.20.109.78,10.20.221.18,443,TCP,398609,DEV0081,0
NW003077,2026-07-11T19:55:00,VND2014,vendor-vpn,vendor-vpn,10.60.141.92,10.20.189.106,443,TCP,84483,DEV0328,0
NW004249,2026-07-11T19:58:38,STF1125,staff-ops,staff-ops,10.20.77.44,10.20.207.240,443,TCP,80806,DEV0299,0
NW000233,2026-07-11T20:01:10,STF1070,staff-ops,staff-ops,10.20.125.37,10.20.206.78,8080,TCP,50455,DEV0340,0
NW000810,2026-07-11T20:02:16,VND2021,vendor-vpn,vendor-vpn,10.60.150.254,10.20.216.188,443,TCP,224309,DEV0006,0
NW005396,2026-07-11T20:03:15,STF1168,staff-ops,internet,10.20.30.46,198.51.250.49,443,UDP,133633,DEV0261,0
NW002912,2026-07-11T20:24:21,STF1064,staff-ops,staff-ops,10.20.205.184,10.20.101.170,22,TCP,76519,DEV0089,0
NW002106,2026-07-11T20:35:45,STF1075,staff-ops,staff-ops,10.20.105.193,10.20.15.153,445,TCP,200601,DEV0352,0
NW001617,2026-07-11T20:37:23,STF1006,staff-ops,staff-ops,10.20.159.240,10.20.228.112,443,TCP,189299,DEV0061,0
NW000371,2026-07-11T20:39:22,STF1018,staff-ops,staff-ops,10.20.165.94,10.20.237.242,3389,TCP,55416,DEV0213,0
NW000451,2026-07-11T20:49:24,STF1038,staff-ops,staff-ops,10.20.92.47,10.20.109.73,445,UDP,109723,DEV0343,0
NW002287,2026-07-11T20:54:43,STF1061,staff-ops,staff-ops,10.20.67.20,10.20.60.234,80,TCP,269083,DEV0380,0
NW003197,2026-07-11T21:02:09,STF1114,staff-ops,staff-ops,10.20.154.167,10.20.226.39,80,TCP,251004,DEV0212,0
NW004526,2026-07-11T21:10:22,STF1095,staff-ops,staff-ops,10.20.249.78,10.20.217.162,443,TCP,143717,DEV0243,0
NW002624,2026-07-11T21:14:02,VND2030,vendor-vpn,vendor-vpn,10.60.74.13,10.20.196.110,443,TCP,358326,DEV0394,0
NW001549,2026-07-11T21:32:17,STF1099,staff-ops,staff-ops,10.20.30.2,10.20.247.155,443,UDP,362985,DEV0321,0
NW003047,2026-07-11T21:39:02,STF1084,staff-ops,staff-ops,10.20.252.75,10.20.89.128,443,TCP,129265,DEV0116,0
NW000981,2026-07-12T00:05:10,STF1004,staff-ops,staff-ops,10.20.154.229,10.20.2.70,22,TCP,236010,DEV0094,0
NW004119,2026-07-12T00:11:58,STF1050,staff-ops,staff-ops,10.20.247.136,10.20.43.138,8080,TCP,246599,DEV0150,0
NW003622,2026-07-12T00:39:42,VND2020,vendor-vpn,internet,10.60.158.172,198.51.251.241,80,TCP,399177,DEV0073,0
NW003279,2026-07-12T01:51:42,VND2023,vendor-vpn,operational-apps,10.60.187.91,10.20.57.58,445,TCP,8707528,DEV0195,1
NW002264,2026-07-12T02:47:47,STF1040,staff-ops,internet,10.20.242.145,198.51.163.172,8080,TCP,84651,DEV0163,0
NW004375,2026-07-12T03:17:21,STF1149,staff-ops,operational-apps,10.20.25.89,10.20.253.233,3389,TCP,1201137,DEV0340,1
NW004341,2026-07-12T04:01:50,VND2018,vendor-vpn,vendor-vpn,10.60.52.117,10.20.169.33,80,TCP,154364,DEV0261,0
NW005045,2026-07-12T04:07:05,VND2019,vendor-vpn,vendor-vpn,10.60.112.89,10.20.112.118,443,TCP,126751,DEV0178,0
NW000714,2026-07-12T04:57:12,STF1149,staff-ops,staff-ops,10.20.160.242,10.20.39.223,8080,TCP,378234,DEV0278,0
NW000563,2026-07-12T06:05:54,STF1077,staff-ops,staff-ops,10.20.45.69,10.20.13.27,443,TCP,99584,DEV0029,0
NW001142,2026-07-12T06:29:21,VND2028,vendor-vpn,vendor-vpn,10.60.38.80,10.20.90.245,22,TCP,83622,DEV0285,0
NW004291,2026-07-12T06:40:11,VND2006,vendor-vpn,vendor-vpn,10.60.119.139,10.20.163.125,3389,UDP,71037,DEV0020,0
NW002881,2026-07-12T07:00:56,STF1052,staff-ops,internet,10.20.215.178,198.51.160.48,445,TCP,12153,DEV0161,0
NW005454,2026-07-12T07:11:49,STF1011,staff-ops,staff-ops,10.20.210.156,10.20.155.172,8080,TCP,120344,DEV0160,0
NW000679,2026-07-12T07:15:46,STF1157,staff-ops,staff-ops,10.20.143.137,10.20.49.62,8080,TCP,131148,DEV0165,0
NW002170,2026-07-12T07:27:01,STF1100,staff-ops,staff-ops,10.20.127.134,10.20.49.230,443,TCP,290286,DEV0099,0
NW006097,2026-07-12T07:33:46,STF1139,staff-ops,staff-ops,10.20.25.68,10.20.180.26,443,TCP,68344,DEV0183,0
NW000529,2026-07-12T07:42:34,STF1020,staff-ops,staff-ops,10.20.64.53,10.20.243.219,3389,TCP,141591,DEV0121,0
NW001996,2026-07-12T07:47:41,STF1015,staff-ops,internet,10.20.42.132,198.51.221.61,443,TCP,234560,DEV0255,0
NW004869,2026-07-12T07:51:44,STF1012,staff-ops,staff-ops,10.20.179.12,10.20.185.65,22,TCP,73928,DEV0230,0
NW003314,2026-07-12T07:52:24,STF1040,staff-ops,staff-ops,10.20.229.168,10.20.10.43,443,TCP,380906,DEV0124,0
NW003206,2026-07-12T07:57:32,STF1097,staff-ops,staff-ops,10.20.157.240,10.20.169.110,5432,UDP,122842,DEV0215,0
NW002186,2026-07-12T08:08:58,VND2016,vendor-vpn,internet,10.60.1.81,198.51.100.207,5432,TCP,289142,DEV0193,0
NW003699,2026-07-12T08:20:27,STF1160,staff-ops,internet,10.20.104.69,198.51.160.38,443,TCP,258673,DEV0062,0
NW001061,2026-07-12T08:22:53,STF1056,staff-ops,staff-ops,10.20.36.103,10.20.118.201,443,TCP,44849,DEV0038,0
NW002772,2026-07-12T08:45:00,STF1145,staff-ops,staff-ops,10.20.133.67,10.20.30.134,5432,TCP,381236,DEV0021,0
NW000190,2026-07-12T08:49:02,STF1045,staff-ops,internet,10.20.100.114,198.51.16.9,8080,UDP,97944,DEV0171,0
NW003099,2026-07-12T08:56:53,STF1087,staff-ops,staff-ops,10.20.54.140,10.20.151.74,80,TCP,363698,DEV0274,0
NW000137,2026-07-12T08:59:02,STF1072,staff-ops,staff-ops,10.20.90.219,10.20.110.207,8080,TCP,258887,DEV0265,0
NW001345,2026-07-12T09:03:02,STF1087,staff-ops,staff-ops,10.20.121.178,10.20.232.57,8080,TCP,250814,DEV0337,0
NW003211,2026-07-12T09:05:26,STF1165,staff-ops,staff-ops,10.20.215.125,10.20.115.215,443,TCP,100278,DEV0163,0
NW001355,2026-07-12T09:24:51,VND2013,vendor-vpn,vendor-vpn,10.60.3.192,10.20.75.183,8080,TCP,180109,DEV0173,0
NW004843,2026-07-12T09:26:14,STF1119,staff-ops,staff-ops,10.20.7.41,10.20.31.31,443,TCP,183458,DEV0055,0
NW000945,2026-07-12T09:30:30,STF1154,staff-ops,staff-ops,10.20.237.25,10.20.62.72,443,TCP,222885,DEV0357,0
NW005947,2026-07-12T09:35:12,VND2012,vendor-vpn,vendor-vpn,10.60.144.78,10.20.99.149,443,TCP,97043,DEV0339,0
NW005824,2026-07-12T09:41:09,STF1078,staff-ops,staff-ops,10.20.145.239,10.20.3.16,443,TCP,332612,DEV0153,0
NW005784,2026-07-12T09:48:30,STF1090,staff-ops,internet,10.20.211.164,198.51.192.147,8080,TCP,94212,DEV0301,0
NW000151,2026-07-12T09:57:44,VND2015,vendor-vpn,vendor-vpn,10.60.86.198,10.20.234.71,80,TCP,275609,DEV0099,0
NW004559,2026-07-12T09:58:56,STF1010,staff-ops,staff-ops,10.20.186.99,10.20.19.225,8080,UDP,139145,DEV0040,0
NW003022,2026-07-12T10:08:13,STF1061,staff-ops,staff-ops,10.20.17.129,10.20.151.144,443,TCP,40165,DEV0250,0
NW000837,2026-07-12T10:16:21,VND2011,vendor-vpn,vendor-vpn,10.60.6.82,10.20.170.147,443,TCP,141353,DEV0044,0
NW000129,2026-07-12T10:27:21,STF1033,staff-ops,internet,10.20.156.16,198.51.77.69,443,TCP,310350,DEV0348,0
NW003168,2026-07-12T10:33:30,STF1037,staff-ops,staff-ops,10.20.149.79,10.20.18.199,443,TCP,28853,DEV0237,0
NW000126,2026-07-12T10:35:09,STF1017,staff-ops,staff-ops,10.20.228.4,10.20.99.201,445,TCP,175132,DEV0081,0
NW005049,2026-07-12T10:44:27,STF1084,staff-ops,staff-ops,10.20.230.121,10.20.201.112,80,TCP,394322,DEV0381,0
NW002217,2026-07-12T10:46:19,STF1099,staff-ops,staff-ops,10.20.53.124,10.20.71.29,445,TCP,295200,DEV0058,0
NW000255,2026-07-12T11:05:15,VND2012,vendor-vpn,internet,10.60.181.64,198.51.194.146,80,TCP,31125,DEV0396,0
NW005764,2026-07-12T11:18:54,STF1170,staff-ops,staff-ops,10.20.150.181,10.20.129.5,8080,TCP,37612,DEV0397,0
NW001598,2026-07-12T11:19:59,STF1014,staff-ops,internet,10.20.35.105,198.51.160.102,443,TCP,144624,DEV0258,0
NW003328,2026-07-12T11:27:29,STF1081,staff-ops,staff-ops,10.20.69.192,10.20.37.120,445,TCP,332163,DEV0136,0
NW000392,2026-07-12T11:47:32,STF1118,staff-ops,internet,10.20.155.196,198.51.12.154,80,TCP,200917,DEV0160,0
NW005188,2026-07-12T11:49:07,VND2031,vendor-vpn,internet,10.60.71.23,198.51.244.234,443,TCP,388810,DEV0230,0
NW003452,2026-07-12T12:10:55,STF1169,staff-ops,internet,10.20.240.8,198.51.34.143,443,TCP,270631,DEV0281,0
NW000849,2026-07-12T12:35:15,VND2013,vendor-vpn,vendor-vpn,10.60.212.35,10.20.128.190,5432,TCP,232873,DEV0249,0
NW002063,2026-07-12T12:56:01,STF1087,staff-ops,staff-ops,10.20.123.98,10.20.192.177,80,TCP,252454,DEV0144,0
NW004359,2026-07-12T12:56:33,STF1166,staff-ops,staff-ops,10.20.233.127,10.20.13.140,8080,TCP,80475,DEV0164,0
NW002409,2026-07-12T12:59:53,STF1072,staff-ops,internet,10.20.129.80,198.51.83.55,443,TCP,136885,DEV0130,0
NW001160,2026-07-12T13:19:02,STF1177,staff-ops,staff-ops,10.20.46.10,10.20.8.199,443,TCP,195277,DEV0008,0
NW002619,2026-07-12T13:31:39,VND2025,vendor-vpn,vendor-vpn,10.60.94.45,10.20.134.253,80,TCP,384417,DEV0028,0
NW002266,2026-07-12T13:34:06,VND2016,vendor-vpn,internet,10.60.15.108,198.51.222.223,80,TCP,272469,DEV0311,0
NW003854,2026-07-12T13:42:37,STF1089,staff-ops,internet,10.20.4.147,198.51.179.118,3389,UDP,230757,DEV0319,0
NW000728,2026-07-12T13:44:13,VND2026,vendor-vpn,vendor-vpn,10.60.67.83,10.20.127.120,80,TCP,78821,DEV0260,0
NW006119,2026-07-12T13:49:46,STF1141,staff-ops,staff-ops,10.20.52.147,10.20.222.20,80,TCP,273813,DEV0145,0
NW004611,2026-07-12T13:50:12,STF1052,staff-ops,internet,10.20.195.241,198.51.141.18,443,TCP,1676,DEV0011,0
NW003827,2026-07-12T13:56:38,STF1001,staff-ops,staff-ops,10.20.194.151,10.20.165.206,5432,TCP,249114,DEV0205,0
NW000967,2026-07-12T13:58:45,STF1081,staff-ops,staff-ops,10.20.72.156,10.20.50.117,443,TCP,328999,DEV0055,0
NW003805,2026-07-12T14:10:26,STF1107,staff-ops,internet,10.20.56.30,198.51.241.223,5432,TCP,249696,DEV0070,0
NW001606,2026-07-12T14:11:35,STF1052,staff-ops,staff-ops,10.20.120.227,10.20.158.126,443,TCP,297245,DEV0119,0
NW000798,2026-07-12T14:15:33,STF1138,staff-ops,staff-ops,10.20.100.65,10.20.62.217,22,TCP,361086,DEV0085,0
NW002303,2026-07-12T14:25:43,VND2029,vendor-vpn,vendor-vpn,10.60.245.121,10.20.216.221,8080,TCP,206515,DEV0173,0
NW002789,2026-07-12T14:27:13,VND2000,vendor-vpn,internet,10.60.207.9,198.51.5.57,8080,TCP,45806,DEV0137,0
NW003243,2026-07-12T14:39:36,STF1077,staff-ops,staff-ops,10.20.64.170,10.20.61.3,443,TCP,107898,DEV0117,0
NW004029,2026-07-12T14:44:34,STF1154,staff-ops,internet,10.20.212.116,198.51.12.22,8080,TCP,135982,DEV0257,0
NW000030,2026-07-12T15:02:13,VND2028,vendor-vpn,vendor-vpn,10.60.236.109,10.20.146.153,443,TCP,342034,DEV0323,0
NW000043,2026-07-12T15:02:40,VND2015,vendor-vpn,vendor-vpn,10.60.12.17,10.20.61.220,443,TCP,189672,DEV0068,0
NW000277,2026-07-12T15:04:23,STF1152,staff-ops,internet,10.20.225.213,198.51.68.19,443,TCP,131370,DEV0240,0
NW003642,2026-07-12T15:06:49,VND2017,vendor-vpn,vendor-vpn,10.60.114.38,10.20.183.64,443,TCP,334472,DEV0275,0
NW002218,2026-07-12T15:08:12,STF1123,staff-ops,internet,10.20.64.3,198.51.50.123,8080,TCP,300827,DEV0027,0
NW002215,2026-07-12T15:19:57,STF1133,staff-ops,staff-ops,10.20.159.187,10.20.86.183,5432,UDP,218838,DEV0191,0
NW001862,2026-07-12T15:20:31,STF1087,staff-ops,staff-ops,10.20.174.86,10.20.163.104,443,TCP,396050,DEV0382,0
NW004558,2026-07-12T15:23:58,STF1056,staff-ops,staff-ops,10.20.102.39,10.20.227.215,22,TCP,4550,DEV0380,0
NW002730,2026-07-12T15:25:59,STF1038,staff-ops,staff-ops,10.20.160.184,10.20.41.52,8080,TCP,203623,DEV0287,0
NW003729,2026-07-12T15:26:44,STF1167,staff-ops,staff-ops,10.20.57.58,10.20.163.209,3389,TCP,45682,DEV0231,0
NW001189,2026-07-12T15:35:03,STF1055,staff-ops,staff-ops,10.20.22.184,10.20.249.198,8080,TCP,44578,DEV0252,0
NW004385,2026-07-12T15:35:17,STF1165,staff-ops,internet,10.20.149.116,198.51.115.40,5432,TCP,315906,DEV0268,0
NW000173,2026-07-12T15:36:53,VND2020,vendor-vpn,vendor-vpn,10.60.219.236,10.20.228.126,80,TCP,254864,DEV0150,0
NW005878,2026-07-12T15:38:28,STF1048,staff-ops,staff-ops,10.20.223.46,10.20.69.110,443,TCP,339123,DEV0325,0
NW000726,2026-07-12T15:43:47,STF1002,staff-ops,staff-ops,10.20.143.147,10.20.48.187,8080,TCP,44266,DEV0324,0
NW006077,2026-07-12T15:49:13,STF1051,staff-ops,internet,10.20.209.171,198.51.85.119,443,TCP,31201,DEV0235,0
NW002080,2026-07-12T15:49:49,STF1084,staff-ops,staff-ops,10.20.123.70,10.20.233.69,443,TCP,233751,DEV0169,0
NW005676,2026-07-12T15:50:55,STF1164,staff-ops,staff-ops,10.20.115.242,10.20.44.106,443,TCP,294414,DEV0021,0
NW003571,2026-07-12T16:09:17,STF1062,staff-ops,internet,10.20.179.93,198.51.211.44,443,TCP,180587,DEV0316,0
NW003195,2026-07-12T16:22:53,STF1165,staff-ops,internet,10.20.209.7,198.51.176.183,443,TCP,386277,DEV0210,0
NW005929,2026-07-12T16:27:49,STF1137,staff-ops,staff-ops,10.20.240.160,10.20.207.31,443,UDP,190767,DEV0033,0
NW003945,2026-07-12T16:34:53,STF1059,staff-ops,internet,10.20.177.227,198.51.181.235,443,TCP,89032,DEV0244,0
NW001423,2026-07-12T16:40:49,VND2011,vendor-vpn,vendor-vpn,10.60.167.112,10.20.99.203,80,TCP,154353,DEV0075,0
NW003275,2026-07-12T16:50:16,STF1032,staff-ops,staff-ops,10.20.182.9,10.20.100.110,443,TCP,360384,DEV0298,0
NW004302,2026-07-12T16:51:38,STF1026,staff-ops,staff-ops,10.20.65.166,10.20.78.30,443,TCP,41718,DEV0181,0
NW005740,2026-07-12T16:55:50,STF1166,staff-ops,staff-ops,10.20.141.147,10.20.190.138,5432,UDP,77312,DEV0126,0
NW005408,2026-07-12T17:07:50,STF1171,staff-ops,staff-ops,10.20.107.80,10.20.241.239,8080,TCP,149331,DEV0350,0
NW005311,2026-07-12T17:24:01,STF1133,staff-ops,internet,10.20.16.64,198.51.4.143,443,TCP,249443,DEV0193,0
NW001449,2026-07-12T17:38:48,VND2031,vendor-vpn,vendor-vpn,10.60.106.189,10.20.12.2,22,TCP,245555,DEV0348,0
NW001441,2026-07-12T17:42:54,STF1076,staff-ops,internet,10.20.155.112,198.51.178.185,8080,TCP,17384,DEV0120,0
NW005696,2026-07-12T17:43:02,STF1074,staff-ops,staff-ops,10.20.168.103,10.20.169.180,8080,TCP,376081,DEV0291,0
NW005558,2026-07-12T17:46:39,VND2005,vendor-vpn,vendor-vpn,10.60.38.144,10.20.60.240,80,TCP,124615,DEV0021,0
NW002480,2026-07-12T18:02:48,VND2018,vendor-vpn,vendor-vpn,10.60.12.235,10.20.238.145,8080,TCP,18254,DEV0302,0
NW003072,2026-07-12T18:05:20,STF1151,staff-ops,staff-ops,10.20.81.104,10.20.185.86,22,TCP,57157,DEV0066,0
NW005506,2026-07-12T18:12:35,STF1160,staff-ops,staff-ops,10.20.205.123,10.20.53.73,445,TCP,226658,DEV0210,0
NW000157,2026-07-12T18:16:06,STF1045,staff-ops,staff-ops,10.20.130.229,10.20.192.112,8080,TCP,200974,DEV0136,0
